"Fecha","Hora","PML / MDA","ENE / MDA","CON / MDA","PER / MDA","PML / MTR","ENE / MTR","CON / MTR","PER / MTR"
"2020/03/17","24","412.6100","735.5200","-233.0800","-89.8300","651.4300","787.7200","-52.2000","-84.0800"
"2020/03/16","1","352.8000","433.1700","-27.9600","-52.4200","349.8600","445.8300","-38.7400","-57.2300"
"2020/03/16","2","345.7200","425.3000","-30.1100","-49.4700","339.9400","431.5600","-37.0900","-54.5300"
"2020/03/16","3","342.8800","420.6900","-31.5300","-46.2900","329.1400","418.6700","-34.9800","-54.5500"
"2020/03/16","4","339.2400","414.0100","-30.6200","-44.1600","325.4400","409.1700","-33.2100","-50.5300"
"2020/03/16","5","344.6600","404.5000","-17.8000","-42.0300","320.0300","398.6500","-31.3900","-47.2300"
"2020/03/16","6","372.7900","415.0600","-6.6300","-35.6400","343.8600","419.1500","-34.2000","-41.0900"
"2020/03/16","7","375.3900","415.6000","-6.5700","-33.6400","348.6900","418.3200","-31.8800","-37.7600"
"2020/03/16","8","373.4000","414.4900","-6.5900","-34.5100","347.3800","418.3700","-32.4800","-38.5100"
"2020/03/16","9","344.7700","419.0400","-35.7300","-38.5400","341.1800","420.4100","-36.8200","-42.4100"
"2020/03/16","10","339.0100","428.9400","-43.7700","-46.1700","327.8600","427.6800","-56.1600","-43.6600"
"2020/03/16","11","328.6700","437.4300","-58.3900","-50.3700","338.2100","431.0400","-45.6200","-47.2100"
"2020/03/16","12","338.3700","440.6600","-49.5300","-52.7600","335.8200","443.2400","-50.4500","-56.9700"
"2020/03/16","13","333.1600","442.7300","-58.9200","-50.6500","351.4800","462.6900","-55.0800","-56.1300"
"2020/03/16","14","339.1800","441.4000","-49.6500","-52.5700","355.7000","464.8800","-53.7500","-55.4300"
"2020/03/16","15","332.0200","446.5400","-61.8400","-52.6800","369.7400","476.0300","-48.7700","-57.5200"
"2020/03/16","16","347.8100","451.0500","-49.8200","-53.4200","360.1300","461.5800","-46.2300","-55.2200"
"2020/03/16","17","347.7400","454.6500","-52.8100","-54.1100","357.9000","471.4600","-50.5900","-62.9700"
"2020/03/16","18","366.5100","473.0100","-49.3600","-57.1400","325.1000","538.5200","-143.4400","-69.9800"
"2020/03/16","19","409.4900","638.6600","-138.0100","-91.1600","342.1500","678.4500","-255.1000","-81.2100"
"2020/03/16","20","422.4800","640.6100","-124.1300","-94.0000","355.0500","729.3200","-279.3500","-94.9300"
"2020/03/16","21","426.6100","660.2000","-140.7200","-92.8600","365.5500","729.3200","-272.3900","-91.3700"
"2020/03/16","22","489.1400","686.0200","-102.0000","-94.8800","350.2900","711.0300","-273.3800","-87.3600"
"2020/03/16","23","416.9000","707.3300","-194.9200","-95.5200","361.9900","469.1900","-50.6000","-56.6100"
"2020/03/16","24","389.1400","476.1200","-28.7100","-58.2700","363.2900","441.4300","-25.8700","-52.2700"
"2020/03/15","1","360.0400","448.3500","-28.4700","-59.8400","343.2000","725.3000","-287.0100","-95.0900"
"2020/03/15","2","344.5400","587.9600","-168.6000","-74.8300","331.6900","675.9400","-255.1500","-89.1000"
"2020/03/15","3","360.6700","474.5500","-53.5800","-60.3100","346.4800","517.5200","-103.2400","-67.8100"
"2020/03/15","4","361.7700","460.0400","-43.0300","-55.2400","334.9300","450.6800","-59.5300","-56.2200"
"2020/03/15","5","356.5000","442.4500","-40.2200","-45.7300","345.7200","441.3300","-43.4700","-52.1400"
"2020/03/15","6","401.3400","445.0200","0.0000","-43.6800","345.4900","448.8500","-51.5400","-51.8200"
"2020/03/15","7","395.8600","439.4100","0.0000","-43.5500","369.6200","456.0100","-41.4200","-44.9700"
"2020/03/15","8","380.2100","425.5100","0.0000","-45.3000","355.3800","439.6000","-41.5100","-42.7200"
"2020/03/15","9","336.7000","421.8400","-37.8600","-47.2800","333.8800","420.8500","-38.7300","-48.2300"
"2020/03/15","10","326.1900","425.1600","-44.3500","-54.6200","324.4900","413.5000","-41.2500","-47.7600"
"2020/03/15","11","305.1000","424.8100","-67.2600","-52.4500","321.1700","424.1000","-51.4300","-51.5000"
"2020/03/15","12","301.8600","425.4900","-70.7300","-52.9000","321.1900","419.2200","-46.1000","-51.9300"
"2020/03/15","13","303.7500","431.0700","-73.1500","-54.1700","311.9100","423.6700","-52.9200","-58.8400"
"2020/03/15","14","308.9200","435.7300","-70.9900","-55.8200","315.2100","425.9900","-59.2600","-51.5300"
"2020/03/15","15","312.1600","447.7800","-77.1900","-58.4300","323.8800","424.9100","-47.6400","-53.4000"
"2020/03/15","16","312.7900","437.0500","-64.5500","-59.7100","317.0300","430.4200","-57.6200","-55.7800"
"2020/03/15","17","332.7000","440.1100","-48.1000","-59.3200","309.5200","445.3000","-78.9500","-56.8300"
"2020/03/15","18","330.9900","456.8200","-64.1900","-61.6400","319.1800","453.0200","-75.1500","-58.6900"
"2020/03/15","19","360.4300","471.4000","-47.0100","-63.9700","329.3500","466.9400","-71.4200","-66.1700"
"2020/03/15","20","607.4200","713.9800","-9.7500","-96.8100","356.5400","740.6700","-284.0000","-100.1200"
"2020/03/15","21","546.3700","714.5300","-81.9900","-86.1700","355.2700","715.4500","-259.9700","-100.2100"
"2020/03/15","22","540.1600","714.9400","-86.8600","-87.9200","416.2900","707.2000","-190.3900","-100.5200"
"2020/03/15","23","588.3400","689.8200","-15.8000","-85.6900","362.9500","689.1200","-227.3400","-98.8300"
"2020/03/15","24","392.9900","449.8900","-5.1600","-51.7300","380.5600","528.2900","-72.8200","-74.9100"
"2020/03/14","1","398.7800","667.8100","-172.4000","-96.6400","435.9900","645.6500","-122.5500","-87.1200"
"2020/03/14","2","356.5500","596.7500","-155.4100","-84.8000","446.3000","522.6400","1.4500","-77.7900"
"2020/03/14","3","342.2900","442.4300","-37.9300","-62.2000","340.8900","612.0700","-181.4000","-89.7800"
"2020/03/14","4","342.7900","448.2700","-41.6200","-63.8600","360.6700","591.3200","-144.7700","-85.8800"
"2020/03/14","5","341.0600","443.1200","-38.8200","-63.2500","352.2600","592.5100","-154.7100","-85.5400"
"2020/03/14","6","343.7800","457.3100","-48.6500","-64.8900","336.2800","505.1000","-97.9300","-70.8900"
"2020/03/14","7","339.1000","595.6900","-172.4100","-84.1800","339.2000","614.0800","-190.5700","-84.3100"
"2020/03/14","8","364.3500","680.6800","-215.7200","-100.6100","356.7300","678.2700","-225.1000","-96.4400"
"2020/03/14","9","363.9200","656.8200","-190.7000","-102.2100","331.1400","594.6500","-169.6700","-93.8400"
"2020/03/14","10","372.5400","488.2600","-35.7800","-79.9400","350.9700","578.3500","-131.1000","-96.2900"
"2020/03/14","11","368.1400","609.8800","-144.0300","-97.7100","331.1400","382.4200","11.9100","-63.1900"
"2020/03/14","12","341.5500","408.6000","-2.8200","-64.2300","347.2500","388.7900","22.2800","-63.8100"
"2020/03/14","13","371.8500","473.1900","-24.2100","-77.1300","375.2500","661.4600","-181.5100","-104.7100"
"2020/03/14","14","382.1600","351.1400","87.8900","-56.8800","366.2700","556.5200","-102.1500","-88.1000"
"2020/03/14","15","367.8900","645.3400","-176.6100","-100.8300","343.7900","492.9600","-72.0700","-77.1100"
"2020/03/14","16","374.1900","699.0700","-222.0100","-102.8700","350.1300","691.8900","-240.1200","-101.6400"
"2020/03/14","17","349.5300","697.4200","-248.9300","-98.9600","345.3200","724.2200","-280.8800","-98.0200"
"2020/03/14","18","347.9300","718.7800","-274.7600","-96.0900","331.3800","747.5300","-314.3800","-101.7800"
"2020/03/14","19","363.0500","733.8800","-277.1600","-93.6700","360.2300","748.4400","-289.8700","-98.3400"
"2020/03/14","20","362.5600","775.8700","-311.3300","-101.9800","425.3400","728.0400","-202.7700","-99.9300"
"2020/03/14","21","421.6000","761.6100","-241.5900","-98.4200","432.8500","761.2900","-225.9200","-102.5200"
"2020/03/14","22","401.1000","760.9700","-262.2400","-97.6300","378.7500","844.7200","-359.4500","-106.5300"
"2020/03/14","23","352.6200","712.5900","-269.0500","-90.9200","346.4600","751.9500","-310.3300","-95.1500"
"2020/03/14","24","329.2500","690.8600","-285.6700","-75.9400","323.8100","740.1300","-320.8500","-95.4700"
"2020/03/13","1","387.0400","703.9000","-226.9900","-89.8700","357.0200","747.4500","-300.7200","-89.7000"
"2020/03/13","2","360.3300","684.8900","-237.9500","-86.6200","333.7500","716.3800","-296.8200","-85.8200"
"2020/03/13","3","351.8900","630.4900","-199.6500","-78.9500","325.3700","701.6600","-291.9000","-84.4000"
"2020/03/13","4","339.6500","534.4200","-127.1800","-67.6000","323.9900","673.0200","-267.8400","-81.1900"
"2020/03/13","5","338.8400","540.9100","-133.4300","-68.6400","332.5500","696.1500","-278.5200","-85.0900"
"2020/03/13","6","341.5900","684.1200","-256.3300","-86.2000","345.8300","705.1400","-273.6800","-85.6300"
"2020/03/13","7","351.0800","729.6400","-286.5200","-92.0400","349.0100","726.4400","-290.1000","-87.3300"
"2020/03/13","8","364.2200","743.5400","-284.4700","-94.8500","355.1500","721.8900","-279.3300","-87.4100"
"2020/03/13","9","363.1500","690.8700","-228.5400","-99.1800","416.4800","736.3600","-222.5200","-97.3500"
"2020/03/13","10","387.5700","655.3300","-172.8600","-94.9000","415.7100","725.1100","-210.5100","-98.8900"
"2020/03/13","11","342.6800","415.2200","-11.6800","-60.8600","411.9500","700.8900","-186.5600","-102.3700"
"2020/03/13","12","368.7400","415.3700","12.9900","-59.6200","435.6000","719.9500","-182.8500","-101.5000"
"2020/03/13","13","381.7200","431.6600","13.8100","-63.7500","532.8800","718.4900","-87.8100","-97.7900"
"2020/03/13","14","401.0900","580.8800","-95.6300","-84.1600","436.2500","719.6000","-175.0200","-108.3300"
"2020/03/13","15","383.5300","424.8300","18.7300","-60.0300","536.4600","759.5300","-116.8700","-106.2000"
"2020/03/13","16","398.3400","692.5100","-193.9100","-100.2500","450.5700","813.7700","-247.2000","-116.0000"
"2020/03/13","17","408.0200","730.3300","-219.2600","-103.0500","409.3600","777.0600","-261.2100","-106.4900"
"2020/03/13","18","371.8000","762.1600","-286.3500","-104.0200","411.6500","766.2900","-248.7000","-105.9400"
"2020/03/13","19","346.7300","728.7500","-285.9800","-96.0500","416.6500","766.3000","-254.1000","-95.5400"
"2020/03/13","20","365.7900","764.9500","-297.4800","-101.6900","405.1800","657.3600","-168.0300","-84.1600"
"2020/03/13","21","331.6200","293.8600","77.5200","-39.7600","435.2600","701.6300","-177.8500","-88.5100"
"2020/03/13","22","361.7500","759.0800","-300.2700","-97.0700","428.3500","726.9500","-209.2700","-89.3200"
"2020/03/13","23","356.3600","709.8800","-262.1300","-91.3900","436.6100","700.7000","-176.0700","-88.0200"
"2020/03/13","24","337.2000","704.0400","-281.9700","-84.8700","452.3700","651.5400","-106.5400","-92.6400"
"2020/03/12","1","317.2100","607.8400","-219.2500","-71.3700","314.3100","523.7800","-148.7800","-60.6900"
"2020/03/12","2","315.5400","444.3800","-75.3700","-53.4600","311.1500","457.5500","-92.4200","-53.9800"
"2020/03/12","3","311.6900","421.5800","-58.3000","-51.5900","312.6200","443.9700","-78.3800","-52.9700"
"2020/03/12","4","314.6400","418.9100","-52.3200","-51.9400","316.4900","432.2600","-63.6700","-52.1000"
"2020/03/12","5","320.7000","417.2400","-44.7500","-51.8000","324.7600","420.3400","-44.4000","-51.1800"
"2020/03/12","6","324.9900","435.0300","-56.7700","-53.2700","325.2700","432.1800","-53.8400","-53.0700"
"2020/03/12","7","333.7600","630.3700","-220.6900","-75.9200","331.0500","508.2100","-115.7400","-61.4200"
"2020/03/12","8","356.1700","683.4600","-245.2900","-82.0000","492.0600","612.9100","-45.7500","-75.1000"
"2020/03/12","9","451.8600","595.5300","-67.2500","-76.4300","504.0900","652.5500","-71.3300","-77.1300"
"2020/03/12","10","485.2700","650.4200","-78.7200","-86.4300","527.5200","692.9900","-79.7900","-85.6800"
"2020/03/12","11","373.6000","411.6200","17.4700","-55.4900","610.0000","707.9900","-18.3600","-79.6300"
"2020/03/12","12","372.1100","411.4500","16.1900","-55.5300","612.3000","697.3700","-4.1600","-80.9100"
"2020/03/12","13","377.5200","429.2400","6.1500","-57.8800","609.4700","699.3700","-3.8300","-86.0700"
"2020/03/12","14","398.8100","454.3000","5.6000","-61.0900","639.4300","730.6000","-5.7500","-85.4200"
"2020/03/12","15","407.8600","479.8500","-8.7100","-63.2800","659.2800","747.9700","-0.6600","-88.0200"
"2020/03/12","16","482.9400","639.3900","-71.3400","-85.1000","693.3800","777.1000","10.9100","-94.6300"
"2020/03/12","17","449.2000","460.4200","49.1800","-60.4000","707.0300","826.7400","-21.2900","-98.4200"
"2020/03/12","18","400.8200","430.9500","28.8700","-59.0000","435.9400","791.0000","-251.3600","-103.7100"
"2020/03/12","19","393.5400","570.7300","-103.3200","-73.8700","396.4900","913.5800","-400.8500","-116.2300"
"2020/03/12","20","387.3900","489.8600","-38.6300","-63.8300","628.6600","91.0500","549.7100","-12.0900"
"2020/03/12","21","388.2700","499.0000","-44.7700","-65.9600","381.4800","640.2900","-178.1000","-80.7100"
"2020/03/12","22","369.2500","707.8000","-248.8100","-89.7500","409.3400","790.0300","-283.4100","-97.2800"
"2020/03/12","23","393.7000","619.4000","-147.9400","-77.7600","379.1700","837.5500","-357.3600","-101.0200"
"2020/03/12","24","363.0600","703.3400","-251.6700","-88.6000","343.4500","779.8200","-341.8200","-94.5600"
"2020/03/11","1","290.3500","506.4900","-158.2500","-57.8900","300.0800","441.9900","-89.9500","-51.9600"
"2020/03/11","2","286.4700","420.1300","-85.2900","-48.3700","297.9000","413.1900","-66.4600","-48.8300"
"2020/03/11","3","290.7600","407.1500","-69.5100","-46.8800","298.1000","400.0200","-53.7700","-48.1400"
"2020/03/11","4","297.7000","404.9900","-60.2200","-47.0800","298.2500","400.0900","-54.0100","-47.8300"
"2020/03/11","5","305.8100","397.7000","-45.3100","-46.5700","302.0400","399.3000","-49.8100","-47.4400"
"2020/03/11","6","297.7000","406.0200","-61.1700","-47.1500","310.9000","415.0500","-55.6200","-48.5400"
"2020/03/11","7","351.5200","454.9000","-52.9500","-50.4300","311.5900","459.2100","-94.4500","-53.1600"
"2020/03/11","8","425.4400","551.5100","-66.6500","-59.4300","476.8000","621.6200","-77.0400","-67.7800"
"2020/03/11","9","361.8700","474.7100","-57.0600","-55.7700","490.4000","630.6800","-71.1500","-69.1300"
"2020/03/11","10","360.2800","489.2100","-66.3700","-62.5600","500.7400","668.2700","-91.9200","-75.6000"
"2020/03/11","11","359.3200","502.9300","-79.1600","-64.4500","555.7700","750.0600","-108.1000","-86.1900"
"2020/03/11","12","380.8200","572.5400","-117.8400","-73.8800","517.6300","692.8500","-89.6700","-85.5500"
"2020/03/11","13","387.6700","572.7300","-113.4600","-71.6100","499.3600","657.5200","-78.3400","-79.8200"
"2020/03/11","14","384.7100","576.0800","-118.7700","-72.6000","482.4200","660.5900","-89.8900","-88.2700"
"2020/03/11","15","382.2500","572.5500","-118.8800","-71.4200","495.6100","672.0300","-92.5000","-83.9200"
"2020/03/11","16","377.7400","508.3500","-67.0100","-63.6100","523.3800","662.4800","-54.5500","-84.5600"
"2020/03/11","17","461.8200","629.2200","-79.8900","-87.5100","594.3300","693.1800","-13.9400","-84.9100"
"2020/03/11","18","335.0800","636.2500","-218.9900","-82.1800","551.0300","671.3900","-38.0100","-82.3500"
"2020/03/11","19","359.3600","654.8600","-215.4500","-80.0400","346.2600","803.9900","-364.8400","-92.9000"
"2020/03/11","20","325.0600","699.4800","-288.2500","-86.1700","395.8100","841.8300","-347.5900","-98.4400"
"2020/03/11","21","337.0200","701.8800","-281.0000","-83.8600","669.1700","782.1800","-18.4600","-94.5500"
"2020/03/11","22","328.2500","716.2600","-305.2300","-82.7700","378.7600","868.4400","-391.9000","-97.7800"
"2020/03/11","23","321.9900","652.9300","-256.0300","-74.9100","317.7800","703.5500","-304.3700","-81.4000"
"2020/03/11","24","315.1000","516.0700","-140.9100","-60.0600","324.1800","662.6300","-262.7900","-75.6600"
"2020/03/10","1","311.6400","423.7900","-61.8500","-50.3000","290.1600","428.9000","-90.2200","-48.5300"
"2020/03/10","2","317.0500","396.2300","-32.1900","-46.9900","299.7400","402.0600","-56.5300","-45.7900"
"2020/03/10","3","306.7300","384.4700","-33.8800","-43.8600","306.1600","387.8800","-40.0000","-41.7200"
"2020/03/10","4","301.6600","385.0700","-40.4300","-42.9900","298.8300","385.2100","-45.4400","-40.9400"
"2020/03/10","5","306.7600","390.3200","-41.3300","-42.2300","304.8200","391.5300","-46.4800","-40.2300"
"2020/03/10","6","312.8000","395.8200","-41.4500","-41.5800","312.8300","398.2000","-40.4100","-44.9600"
"2020/03/10","7","361.4100","449.9900","-41.1600","-47.4200","369.3800","459.2600","-42.2700","-47.6100"
"2020/03/10","8","474.1300","601.1600","-64.7200","-62.3200","475.6200","599.0600","-63.9800","-59.4700"
"2020/03/10","9","476.9000","616.3400","-74.3300","-65.1100","494.5500","639.9500","-74.4700","-70.9300"
"2020/03/10","10","457.5000","600.1900","-74.4300","-68.2500","499.0900","643.0600","-76.7600","-67.2000"
"2020/03/10","11","353.9600","460.3500","-54.2500","-52.1300","639.3600","717.7900","-10.6400","-67.8000"
"2020/03/10","12","353.4300","460.9500","-55.9000","-51.6300","623.6000","817.3800","-108.3900","-85.3900"
"2020/03/10","13","446.1500","602.0900","-90.8300","-65.1200","741.7900","851.1100","-12.0300","-97.2900"
"2020/03/10","14","360.3500","479.0800","-65.5300","-53.2100","630.9100","845.1000","-118.8100","-95.3800"
"2020/03/10","15","469.4600","607.5200","-69.9500","-68.1100","639.3900","857.3700","-118.2200","-99.7600"
"2020/03/10","16","461.4100","606.5100","-76.9200","-68.1800","636.8000","870.2200","-123.3800","-110.0500"
"2020/03/10","17","511.9400","684.1400","-90.2400","-81.9700","394.3100","1037.0400","-485.2200","-157.5100"
"2020/03/10","18","463.9900","830.4800","-264.2100","-102.2800","319.0500","1009.9600","-566.7800","-124.1300"
"2020/03/10","19","351.6900","773.4600","-327.1200","-94.6500","319.9300","1035.3500","-585.6500","-129.7700"
"2020/03/10","20","353.1000","793.5100","-344.1400","-96.2700","310.4300","233.9100","107.8400","-31.3200"
"2020/03/10","21","354.0600","792.6500","-342.5300","-96.0600","311.5100","109.6100","217.5600","-15.6600"
"2020/03/10","22","352.4900","787.7000","-340.0900","-95.1100","320.6400","609.2700","-209.6300","-78.9900"
"2020/03/10","23","357.5800","690.3800","-247.6900","-85.1100","321.9000","800.6300","-380.7800","-97.9400"
"2020/03/10","24","359.6500","694.5700","-254.3400","-80.5800","298.4500","646.5400","-269.5700","-78.5300"
"2020/03/09","1","335.4100","377.0100","0.0000","-41.6000","344.1500","392.1000","-2.5900","-45.3700"
"2020/03/09","2","282.7000","316.2600","-0.7700","-32.7900","336.5400","380.0800","-2.2300","-41.3200"
